Beyoncé,Lemonade,All Night,Sweet love all night long,34,2016
Taylor Swift,evermore (deluxe version),evermore,That this pain would be for,14,2020
Taylor Swift,folklore (deluxe version),betty,Is make it up to you,53,2020
Taylor Swift,Speak Now,Long Live,On a history book page,9,2010
Beyoncé,BEYONCÉ,Haunted,"All the people on the planet workin' nine-to-five just to stay alive, how come?",19,2013
Taylor Swift,folklore (deluxe version),the last great american dynasty,There goes the loudest woman this town has ever seen,35,2020
Beyoncé,4,Party,I don't care if they talking tomorrow,23,2011
Taylor Swift,Red,The Moment I Knew,"And I said, ""I'm sorry too""",62,2012
Beyoncé,4,Run the World (Girls),Who run the world? Girls!,14,2011
Drake,Take Care,Shot for Me,And you're wasted with your latest,19,2011
Drake,Nothing Was the Same,Started from the Bottom,"Started from the bottom, now the whole team here, nigga",25,2013
Drake,Scorpion,Blue Tint,Mario,0,2018
Beyoncé,I Am... Sasha Fierce,If I Were a Boy,'Cause I'd know that she'd be faithful,24,2008
Drake,Nothing Was the Same,The Language,"Yeah, yeah",4,2013
Beyoncé,Dangerously in Love,Baby Boy,),36,2003
Drake,For All The Dogs,8AM in Charlotte,"Shout' to Oliver North, he out in Rome doin' Toronto shit",35,2023
Drake,Certified Lover Boy,Get Along Better,"And it's wrong, I know, it's wrong, I know, oh",40,2021
Taylor Swift,Fearless,Tell Me Why,And I know that you see what you're doing to me,43,2008
Drake,Views,Hotline Bling,"You used to, you used to",1,2015
Taylor Swift,Fearless,Fifteen,But I realized some bigger dreams of mine,34,2008
Taylor Swift,evermore (deluxe version),"no body, no crime","No, there ain't no doubt",27,2020
Taylor Swift,evermore (deluxe version),ivy,My pain fits in the palm of your freezing hand,11,2020
Taylor Swift,Lover,You Need to Calm Down,And snakes and stones never broke my bones,12,2019
Drake,Thank Me Later,Fancy,"Nails done, hair done, everything did",6,2010
Beyoncé,RENAISSANCE,SUMMER RENAISSANCE,"Baby, can I take you all the way?",3,2022
Taylor Swift,Lover,Miss Americana and The Heartbreak Prince,"We're so sad, we paint the town blue (Paint it blue)",53,2019
Taylor Swift,evermore (deluxe version),cowboy like me,Like I'm sitting in an airport bar,15,2020
Taylor Swift,Speak Now,Speak Now,"There's the silence, there's my last chance",49,2010
Drake,For All The Dogs,Calling For You,"Swear you can have me, you really one-of-one (Tss)",14,2023
Taylor Swift,Speak Now,Ours,And I love the riddles that you speak,29,2010
Beyoncé,Lemonade,Formation,"My daddy Alabama, momma Louisiana",6,2016
Beyoncé,4,Love on Top,I can see the stars all the way from here,6,2011
Beyoncé,4,Dance for You,"Boy, I like it when you watch me, ah",18,2011
Taylor Swift,Lover,I Think He Knows,"It's like I'm 17, nobody understands",10,2019
Drake,Thank Me Later,Fireworks,"Oh, today it begins",17,2010
Drake,Certified Lover Boy,Knife Talk,I despise,36,2021
Drake,"Honestly, Nevermind",Liability,"Playing with my emotions, playing with my emotions",19,2022
Beyoncé,RENAISSANCE,CHURCH GIRL,"Bad girl actin' naughty, church girl, don't hurt nobody",34,2022
Taylor Swift,Lover,Death by a Thousand Cuts,I ask the traffic lights if it'll be alright,18,2019
Beyoncé,I Am... Sasha Fierce,Satellites,Let's run and hide,16,2008
Drake,Thank Me Later,Cece’s Interlude,Claiming I'm just not as serious as you,15,2010
Drake,Nothing Was the Same,Furthest Thing,"I still been plottin' on the low, schemin' on the low",15,2013
Taylor Swift,1989,Bad Blood,You made a really deep cut,7,2014
Beyoncé,BEYONCÉ,Mine,"And I still keep it hood, still treat you like I should, what's up?",22,2013
Taylor Swift,folklore (deluxe version),my tears ricochet,All the hell you gave me?,4,2020
Beyoncé,B’Day,Suga Mama,"Your suga, give mama some suga mama",9,2006
Drake,Take Care,The Ride,It'll be a long time before y'all feel me,3,2011
Beyoncé,4,Dreaming,"'Cause I can fall asleep, knowing that tonight you'll be here with me",24,2011
Taylor Swift,Fearless,Fearless,So baby drive slow,19,2008
Beyoncé,BEYONCÉ,***Flawless,"Part I: ""Bow Down""",5,2013
Taylor Swift,Red,All Too Well,Left my scarf there at your sister's house,3,2012
Taylor Swift,reputation,I Did Something Bad,But why's it feel so good?,31,2017
Drake,Nothing Was the Same,Too Much,"'Fore I show up there and there's no one there?""",23,2013
Beyoncé,RENAISSANCE,MOVE,'Cause we comin' straight out the junglе,41,2022
Drake,"Honestly, Nevermind",Currents,Catching a flight,4,2022
Drake,Scorpion,Ratchet Happy Birthday,Seems like time's out of our control,12,2018
Drake,Certified Lover Boy,Love All,Pourin' out my soul and it might sound crazy,8,2021
Taylor Swift,evermore (deluxe version),right where you left me,Did you hear about the girl who lives in delusion?,30,2020
Taylor Swift,1989,Clean,Rain came pouring down,28,2014
Taylor Swift,Taylor Swift,Tied Together With A Smile,That you cry,29,2006
Beyoncé,Dangerously in Love,Yes,"Uh-huh, uh-huh, uh-huh",0,2003
Drake,Scorpion,Mob Ties,It's too late for all that lovey-dovey shit,24,2018
Drake,Views,Views,"Yeah, you feel the pressure, man, I know the pressure",8,2016
Beyoncé,BEYONCÉ,Partition,See me up in the club with fifty-'leven girls,8,2013
Taylor Swift,Red,Begin Again,Thinking all love ever does is break and burn and end,35,2012
Taylor Swift,Lover,Daylight,"I, I just think that",57,2019
Taylor Swift,Fearless,Fifteen,You sit in class next to a redhead named Abigail,15,2008
Beyoncé,Lemonade,Love Drought,"If I wasn't B, would you still feel me?",26,2016
Taylor Swift,evermore (deluxe version),champagne problems,"What a shame she's fucked in the head,"" they said",39,2020
Taylor Swift,Lover,Paper Rings,Which takes me back,23,2019
Beyoncé,I Am... Sasha Fierce,If I Were a Boy,When you lose the one you wanted (Wanted),33,2008
Drake,Views,Weston Road Flows,Used to have secret handshakes to confirm my friendships,35,2016
Taylor Swift,Speak Now,Never Grow Up,"Oh darling, don't you ever grow up",24,2010
Beyoncé,4,I Care,You see these tears falling down to my ears,17,2012
Taylor Swift,Taylor Swift,Stay Beautiful,"Beautiful, beautiful, beautiful?",48,2006
Drake,Views,Hype,Drake,0,2016
Drake,For All The Dogs,Drew A Picasso,you know,3,2023
Taylor Swift,evermore (deluxe version),tolerate it,"Believe me, I could do it",36,2020
Taylor Swift,evermore (deluxe version),ivy,"Oh, I can't",58,2020
Drake,Certified Lover Boy,Fucking Fans,Ooh-ah,30,2021
Taylor Swift,Red,The Lucky One,"Cause you don't feel pretty, you just feel used",16,2012
Beyoncé,4,I Was Here,I was here,17,2011
Drake,For All The Dogs,Away From Home,I-I-I—,40,2023
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),"No fuss, no reasons why",11,2012
Drake,Thank Me Later,Cece’s Interlude,"Can't be too wide open, there's nothing I won't do",1,2010
Beyoncé,RENAISSANCE,BREAK MY SOUL,And I'm on that new vibration,28,2022
Taylor Swift,Lover,London Boy,Wanna be with you,55,2019
Taylor Swift,Speak Now,Mine,You put your arm around me for the first time,23,2010
Beyoncé,BEYONCÉ,Superpower,"And just like you, I hope I'm spared",45,2013
Beyoncé,Lemonade,Love Drought,So I'm trying to be fair,2,2016
Drake,Scorpion,Peak,"Oh, oh, oh, oh, oh",8,2018
Drake,Thank Me Later,Karaoke,"I'm always up too late, I worry 'bout you there alone",20,2010
Drake,Scorpion,Can’t Take a Joke,I've been kicked when I was down,11,2018
Beyoncé,I Am... Sasha Fierce,Broken-Hearted Girl,"And though you break my heart, you're the only one",6,2009
Taylor Swift,1989,I Wish You Would,You're thinking that I hate you now,5,2014
Taylor Swift,Speak Now,Mean,"Someday, I'll be big enough so you can't hit me",29,2010
Drake,Thank Me Later,Fancy,"And you don't do it for the man, men never notice",19,2010
Taylor Swift,folklore (deluxe version),the 1,"Been saying ""yes"" instead of ""no""",2,2020
Taylor Swift,Lover,I Forgot That You Existed,I forgot that you,15,2019
Drake,Take Care,Crew Love,"Twenty, keep the bar rollin'",11,2012
Taylor Swift,Taylor Swift,Tied Together With A Smile,Not be the golden one,14,2006
Drake,Scorpion,Survival,I stopped askin' myself and I started feelin' myself,34,2018
Taylor Swift,Red,Red,In burning red,29,2012
Taylor Swift,Speak Now,Ours,So don't you worry your pretty little mind,32,2010
Drake,Certified Lover Boy,Papi’s Home,See your mother raised a fine young man,15,2021
Taylor Swift,evermore (deluxe version),ivy,"So yeah, it's a war",54,2020
Beyoncé,RENAISSANCE,ENERGY,"""Ooh, la-la-la""",31,2022
Drake,For All The Dogs,Amen,Prayin' that there's not no other girl,38,2023
Taylor Swift,folklore (deluxe version),illicit affairs,What started in beautiful rooms,7,2020
Taylor Swift,reputation,Call It What You Want,Loves me like I'm brand new,61,2017
Drake,Views,Still Here,"And I see your girl like all the time, all the time though",17,2016
Drake,Views,Hype,'09 they was biddin' on me,11,2016
Drake,Scorpion,In My Feelings,"Trap, TrapMoneyBenny",0,2018
Taylor Swift,Taylor Swift,A Place In This World,"I'll be strong, I'll be wrong, oh but life goes on",8,2006
Drake,For All The Dogs,8AM in Charlotte, (Yeah),8,2023
Beyoncé,Dangerously in Love,What’s It Gonna Be,(What's it gonna be boy?),18,2003
Taylor Swift,Speak Now,Never Grow Up,It could still be simple,42,2010
Beyoncé,BEYONCÉ,Superpower,And I thought the world would move on,30,2013
Taylor Swift,evermore (deluxe version),"no body, no crime","They think she did it, but they just can't prove it",44,2020
Beyoncé,BEYONCÉ,Rocket,"By the way, if you need a personal trainer or a therapist",29,2013
Taylor Swift,Red,Sad Beautiful Tragic,What a sad beautiful tragic love affair,22,2012
Taylor Swift,evermore (deluxe version),evermore,Catching my death,26,2020
Beyoncé,RENAISSANCE,CHURCH GIRL,"I've been up, I've been down",18,2022
Taylor Swift,Fearless,Love Story,"Oh, oh",33,2008
Beyoncé,RENAISSANCE,PURE/HONEY,"(Cunt, cunt, cunt, cunt)",23,2022
Taylor Swift,evermore (deluxe version),it's time to go,Twenty years at your job,12,2020
Taylor Swift,Speak Now,Ours,And any snide remarks from my father about your tattoos will be ignored,30,2010
Drake,Scorpion,Emotionless,"And they don't like that, it's written all on they face",17,2018
Taylor Swift,reputation,King of My Heart,Cause all the boys and their expensive cars,8,2017
Drake,Nothing Was the Same,305 to My City,"I get it, I get it",19,2013
Taylor Swift,Lover,Miss Americana and The Heartbreak Prince,And ran for my life (Ah),7,2019
Taylor Swift,Lover,Lover,Lover,28,2019
Taylor Swift,reputation,Dancing With Our Hands Tied,You said there was nothing in the world that could stop it,36,2017
Beyoncé,I Am... Sasha Fierce,Sweet Dreams,"Lost in a fairytale, can you hold my hands and be my guide?",4,2008
Taylor Swift,reputation,Look What You Made Me Do,"""Why? Oh, 'cause she's dead!"" (Oh)",57,2017
Taylor Swift,evermore (deluxe version),long story short,Ever andÂ evermore,45,2020
Drake,Take Care,The Ride,And you do dinners at French Laundry in Napa Valley,15,2011
Beyoncé,I Am... Sasha Fierce,If I Were a Boy,And make the rules as I go,23,2008
Drake,Scorpion,Jaded,Leaving me (,5,2018
Beyoncé,B’Day,Get Me Bodied,"Gettin' bodied, gettin' bodied",14,2007
Taylor Swift,Speak Now,Enchanted,Blushing all the way home,21,2010
Drake,For All The Dogs,Slime You Out,"I feel like y'all don't need love, you need somebody who could micromanage you",2,2023
Drake,Views,Grammys,And the whole city rate me,37,2016
Taylor Swift,reputation,So It Goes...,And wear you like a necklace,27,2017
Beyoncé,RENAISSANCE,ALL UP IN YOUR MIND,I try to get all up in your mind (All up in your mind),32,2022
Beyoncé,RENAISSANCE,CUFF IT,We gettin’ fucked up tonight,11,2022
Taylor Swift,1989,I Wish You Would,Wish you knew that,68,2014
Taylor Swift,Lover,Death by a Thousand Cuts,"My time, my wine, my spirit, my trust",42,2019
Taylor Swift,Speak Now,Long Live,Tell them how I hope they shine,51,2010
Drake,Take Care,The Real Her,Even if you only get part of it right,3,2011
Beyoncé,BEYONCÉ,Superpower,Movin' forward,10,2013
Beyoncé,Lemonade,Don’t Hurt Yourself,"When you love me, you love yourself",27,2016
Drake,Scorpion,Jaded,"You got somethin' real, not basic",79,2018
Drake,Scorpion,Peak,England breeds proper girls,4,2018
Drake,Views,Weston Road Flows,"Last time I heard from Monique, T-Minus was makin' beats",52,2016
Drake,Views,One Dance,I pray to make it back in one piece,7,2016
Beyoncé,Dangerously in Love,Hip Hop Star,I dare you to undress me,19,2003
Taylor Swift,1989,Wildest Dreams,"Wildest dreams, ah-aah haa",16,2014
Drake,Thank Me Later,Unforgettable,],25,2010
Beyoncé,RENAISSANCE,ENERGY,Energy,22,2022
Taylor Swift,Lover,Paper Rings,"I like shiny things, but I'd marry you with paper rings",32,2019
Beyoncé,RENAISSANCE,COZY,Comfortable in my skin,11,2022
Taylor Swift,folklore (deluxe version),the lakes,In heart-stopping waves of hurt,9,2020
Taylor Swift,Red,Girl at Home,"Now you've got me alone, and I say",19,2012
Beyoncé,Dangerously in Love,"Me, Myself and I","Here you go, trippin'",1,2003
Beyoncé,RENAISSANCE,PURE/HONEY,Cunty ,8,2022
Taylor Swift,evermore (deluxe version),marjorie,Never be so kind,1,2020
Drake,Views,Still Here,How did I finesse all of this shit from Jane and Weston?,7,2016
Beyoncé,Dangerously in Love,Work It Out,"I don't know but I know what's happening to me, girl",8,2002
Taylor Swift,Speak Now,Better Than Revenge,"Cause I don't think you do, oh",49,2010
Taylor Swift,Red,Holy Ground,Back when you fit my poems like a perfect rhyme,4,2012
Taylor Swift,Taylor Swift,Cold as You,And now that I'm sitting here thinking it through,23,2006
Taylor Swift,reputation,Delicate,Cause I know that it's delicate,26,2017
Taylor Swift,evermore (deluxe version),it's time to go,Sometimes walking out is the one thing,40,2020
Taylor Swift,1989,I Wish You Would,"I'd never forget you as long as I live, and I",55,2014
Taylor Swift,reputation,Look What You Made Me Do,The role you made me play,3,2017
Drake,Nothing Was the Same,Connect,How you talk all this shit and we still lack communication?,5,2013
Taylor Swift,evermore (deluxe version),happiness,But there was happiness because of me,31,2020
Taylor Swift,folklore (deluxe version),invisible string,When I showed you around Centennial Park,40,2020
Taylor Swift,reputation,Call It What You Want,Windows boarded up after the storm,19,2017
Taylor Swift,folklore (deluxe version),invisible string,Something wrapped all of my past mistakes in barbed wire,31,2020
Taylor Swift,reputation,Dress,Flashback when you met me,43,2017
Taylor Swift,evermore (deluxe version),long story short,Clung to the nearest lips,32,2020
Drake,"Honestly, Nevermind",Sticky,All that pumpin' up your chest (What),34,2022
Drake,Views,Pop Style,"Yeah, you've been on my mind lately",13,2016
Beyoncé,I Am... Sasha Fierce,Satellites,It's a beautiful state we're in,1,2008
Drake,Take Care,The Motto (Remix),"That's how you feel, man? That's really how you feel?",20,2011
Taylor Swift,1989,Wildest Dreams,"He's so bad, but he does it so well",6,2014
Drake,Views,Faithful,'Fore you say you need somebody,25,2016
Drake,Thank Me Later,Cece’s Interlude,],18,2010
Drake,Take Care,Over My Dead Body,"But jealousy is just love and hate at the same time, yeah",30,2011
Taylor Swift,evermore (deluxe version),tis the damn season,The holidays linger like bad perfume,16,2020
Drake,Thank Me Later,Find Your Love,"I better find your loving, I better find your heart",5,2010
Taylor Swift,1989,How You Get The Girl,That's how you lost the girl,24,2014
Taylor Swift,Lover,You Need to Calm Down,And then try to restore the peace,31,2019
Drake,For All The Dogs,Bahamas Promises,Guess I'll see you in my dreams,32,2023
Drake,Thank Me Later,Cece’s Interlude,Saying I just want what I can't have,13,2010
Drake,Scorpion,Blue Tint,She finish at 6 but then say she got court in the morning to fight for her kid,24,2018
Beyoncé,I Am... Sasha Fierce,Broken-Hearted Girl,So tell me how is that?,3,2009
Drake,Nothing Was the Same,The Motion,"Say you're moving on, well, I guess that's just the motion",4,2013
Drake,Views,Grammys,Most niggas with a deal,8,2016
Taylor Swift,1989,How You Get The Girl,"She'll open up the door and say, ""Are you insane?""",6,2014
Taylor Swift,1989,New Romantics,But I'm about to play my Ace,23,2014
Taylor Swift,Speak Now,Sparks Fly,Meet me in the pouring rain,11,2010
Taylor Swift,Speak Now,Better Than Revenge,Soon she's gonna find stealing other people's toys,31,2010
Drake,For All The Dogs,Away From Home,Give a fuck if they remember,6,2023
Beyoncé,RENAISSANCE,SUMMER RENAISSANCE,"You sexy motherfucker, boy, you growin' on me",4,2022
Taylor Swift,reputation,Getaway Car,Cause us traitors never win,54,2017
Beyoncé,Dangerously in Love,I Can’t Take No More,When I don't have nothin' to prove,3,2003
Drake,For All The Dogs,Virginia Beach,"Yeah, lean in, lean into me",19,2023
Drake,"Honestly, Nevermind",Texts Go Green,But this might be too much,20,2022
Drake,Take Care,Make Me Proud,Why you wanna fight for your right,18,2011
Beyoncé,Dangerously in Love,Dangerously In Love,I can't do this thing called life without you here with me,38,2003
Taylor Swift,Lover,You Need to Calm Down,Must've taken all night,29,2019
Drake,Certified Lover Boy,You Only Live Twice,M-M—,5,2021
Taylor Swift,folklore (deluxe version),seven,With Pennsylvania under me,6,2020
Beyoncé,Lemonade,Hold Up,"Back up, they don't love you like I love you",21,2016
Drake,Views,Grammys,"Like I'm shirt off, like I'm shirt off",31,2016
Taylor Swift,reputation,Getaway Car,(Oh!),38,2017
Beyoncé,Lemonade,All Night,Sweet love all night long,16,2016
Taylor Swift,Fearless,Love Story,But you were everything to me,23,2008
Taylor Swift,Taylor Swift,I'm Only Me When I'm With You,And I'm only me when I'm with you,14,2006
Beyoncé,Dangerously in Love,Dangerously In Love,"I am in love with you, you set me free",12,2003
Drake,"Honestly, Nevermind",Tie That Binds,Every time,6,2022
Taylor Swift,1989,Clean,"Now that I'm clean, I'm never gonna risk it",25,2014
Taylor Swift,Lover,Death by a Thousand Cuts,It's death by a thousand cuts,16,2019
Taylor Swift,1989,Wildest Dreams,Follow (follow) you (you) around (around),40,2014
Beyoncé,Lemonade,Freedom,Runnin' blind in truth,23,2016
Beyoncé,BEYONCÉ,XO,),17,2013
Beyoncé,4,Dance for You,"Tonight, I'm gonna put my body on your body",17,2011
Taylor Swift,Speak Now,Long Live,In ripped up jeans got to rule the world,28,2010
Taylor Swift,1989,Bad Blood,Band-aids don't fix bullet holes,51,2014
Taylor Swift,Fearless,Fifteen,We'll be outta here as soon as we can,18,2008
Taylor Swift,evermore (deluxe version),happiness,"Tell me, when did your winning smile",20,2020
Taylor Swift,evermore (deluxe version),dorothea,And I got nothing but well wishes for ya,6,2020
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,I think you're so cool,26,2022
Drake,Scorpion,Emotionless,Leavin' me to not trust anybody I meet,24,2018
Drake,Certified Lover Boy,Knife Talk,"When I see you, better put that fuckin' pride to the side",37,2021
Beyoncé,I Am... Sasha Fierce,Diva,"I'm a-a diva (Hey), I'm a, I'm a-a diva (Hey)",16,2009
Drake,Thank Me Later,Fireworks,"Hate is so familiar to me, I'm slowly embracing it",7,2010
Drake,Take Care,The Real Her,"But I gotta say, oh, baby, oh, baby, why is this so familiar?",11,2011
Drake,"Honestly, Nevermind",Texts Go Green,"It shouldn't take a text from me to speak your truth, rough",17,2022
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),So here's the truth from my red lips,87,2017
Drake,Thank Me Later,Unforgettable,"Ask your girl, I’m the realest nigga she been around",27,2010
Taylor Swift,Taylor Swift,Tied Together With A Smile,And no one knows,40,2006
Taylor Swift,1989,New Romantics,"Come on, come along with me",14,2014
Drake,Scorpion,8 Out of 10,"Just to fit the estate man, I had to Copperfield like presto",23,2018
Beyoncé,4,Rather Die Young,And I wanna say,22,2011
Taylor Swift,folklore (deluxe version),betty,You see my face again,51,2020
Taylor Swift,reputation,Dress,Only bought this dress so you could take it off,42,2017
Taylor Swift,evermore (deluxe version),cowboy like me,Really did believe I was the one,47,2020
Taylor Swift,evermore (deluxe version),marjorie,What died didn't stay dead,26,2020
Drake,Thank Me Later,Find Your Love,"Refuse to be forgotten (Hey, hey, hey)",2,2010
Beyoncé,BEYONCÉ,Blow,"(Don't stop screamin', freakin', blowin')",15,2013
Taylor Swift,evermore (deluxe version),happiness,There is a glorious sunrise,35,2020
Beyoncé,I Am... Sasha Fierce,Ave Maria,I know the cost of a losing hand,2,2008
Taylor Swift,Red,Red,That love could be that strong,20,2012
Beyoncé,Dangerously in Love,Naughty Girl,"Tonight, I'll be your naughty girl",16,2004
Drake,Views,Weston Road Flows,"She violated, I sent her back where it all started",44,2016
Taylor Swift,Lover,Me!,(And there's a lot of cool chicks out there),8,2019
Taylor Swift,Lover,Cruel Summer,I'm always waiting for you to be waiting below,6,2019
Drake,Nothing Was the Same,Pound Cake / Paris Morton Music 2,"Frikki-frikki-frikki, dollar-dollar-dollar bill, y'all (Y'all, y'all)",17,2013
Beyoncé,B’Day,Irreplaceable,So don't you ever for a second get to thinking,22,2006
Drake,Views,One Dance,I need a one dance,13,2016
Beyoncé,B’Day,Déjà Vu,And I don't want no substitute,33,2006
Drake,Views,Fire & Desire,"I dedicate, I dedicate",5,2016
Beyoncé,Dangerously in Love,Hip Hop Star,I sit and wait for nobody,15,2003
Taylor Swift,Lover,Miss Americana and The Heartbreak Prince,"They whisper in the hallway, ""She's a bad, bad girl""",60,2019
Drake,Certified Lover Boy,Knife Talk,"Flipper, so much bread, I'm a gymnast",15,2021
Taylor Swift,Speak Now,Long Live,Promise me this,43,2010
Drake,Nothing Was the Same,Tuscan Leather,That always let they mouth run,22,2013
Drake,Views,Weston Road Flows,He let us hit the weed on occasion for entertainment,6,2016
Taylor Swift,Red,The Moment I Knew,And it was like slow motion,33,2012
Drake,Certified Lover Boy,Love All,Pourin' out my soul and it might sound crazy,25,2021
Drake,Take Care,The Motto,"Me, Franny, and Mally Mall at the crib-o",16,2011
Taylor Swift,Red,Stay Stay Stay,This morning I said we should talk about it,4,2012
Taylor Swift,1989,Blank Space,"You can tell me when it's over, mm",50,2014
Taylor Swift,1989,I Wish You Would,"I miss you too much to be mad anymore, and I",69,2014
Drake,For All The Dogs,Polar Opposites,You set limitations with me,3,2023
Taylor Swift,evermore (deluxe version),marjorie,What died didn't stay dead,27,2020
Beyoncé,BEYONCÉ,Blow,"(Keep me hummin', keep me moanin')",27,2013
Beyoncé,4,Dance for You,A woman in the street and a freak in the you know what,38,2011
Drake,Scorpion,Ratchet Happy Birthday,Tonight we celebrate,11,2018
Taylor Swift,reputation,Delicate,Is it cool that I said all that?,47,2017
Beyoncé,Lemonade,Freedom,Call me bulletproof,21,2016
Drake,For All The Dogs,8AM in Charlotte,Things get kinky after fifteen years of dominance,32,2023
Taylor Swift,reputation,...Ready for It?,I-Island breeze and lights down low,46,2017
Beyoncé,Dangerously in Love,Signs,"In December, every sign has its own mode",0,2003
Taylor Swift,Speak Now,The Story of Us,Of how I was losing my mind when I saw you here,23,2010
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),Future,1,2017
Taylor Swift,folklore (deluxe version),betty,You heard the rumors from Inez,26,2020
Taylor Swift,folklore (deluxe version),exile,So who am I offending now?,23,2020
Taylor Swift,Speak Now,Long Live,I was screaming long live all the magic we made,31,2010
Taylor Swift,1989,Wonderland,In Wonderland,45,2014
Beyoncé,Dangerously in Love,Be With You,Tonight's the night your fantasies will all come true,19,2003
Taylor Swift,Speak Now,Mean,As if I don't already see them,18,2010
Beyoncé,Lemonade,Formation,"Okay, ladies, now let's get in formation, 'cause I slay",42,2016
Taylor Swift,reputation,I Did Something Bad,Most fun I ever had,15,2017
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),And right before your eyes,9,2012
Taylor Swift,Taylor Swift,Stay Beautiful,And when you find everything you looked for,44,2006
Drake,Views,Hotline Bling,That can only mean one thing,10,2015
Drake,Certified Lover Boy,Way 2 Sexy,Too sexy for your gang,15,2021
Taylor Swift,evermore (deluxe version),champagne problems,Champagne problems,20,2020
Taylor Swift,Speak Now,Last Kiss,Away,7,2010
Beyoncé,Lemonade,Don’t Hurt Yourself,Don't hurt yourself (Don't hurt yourself),25,2016
Beyoncé,BEYONCÉ,Superpower,"And just like you, I can't be scared",44,2013
Taylor Swift,folklore (deluxe version),peace,"If your cascade, ocean wave blues come",27,2020
Drake,Nothing Was the Same,Furthest Thing,"I just been plottin' on the low, schemin' on the low",19,2013
Taylor Swift,reputation,I Did Something Bad,"It just felt so good, good",17,2017
Taylor Swift,Lover,False God,Remember how I'd fly to you?,5,2019
Beyoncé,4,1+1,"If I ain't got something, I don't give a damn",1,2011
Taylor Swift,Lover,Afterglow,This ultraviolet morning light below,18,2019
Drake,Take Care,HYFR (Hell Ya Fucking Right),Interviews are like confessions,24,2012
Beyoncé,Dangerously in Love,Baby Boy,"Uh, yo",35,2003
Drake,Views,Hype,Chasin' women a distraction,17,2016
Taylor Swift,Fearless,You Belong With Me,"You belong with me, you belong with me",13,2008
Taylor Swift,Lover,Cornelia Street,"And baby, I get mystified by how this city screams your name",31,2019
Drake,Scorpion,Jaded,"Wanna be around, wanna be around",67,2018
Taylor Swift,evermore (deluxe version),ivy,"Taking mine,Â but it's been promised to another",25,2020
Drake,Thank Me Later,Miss Me,],2,2010
Taylor Swift,Fearless,Breathe (Ft. Colbie Caillat),Feeling like I just lost a friend,33,2008
Taylor Swift,Lover,Paper Rings,I want to drive away with you,40,2019
Taylor Swift,1989,This Love,"This love is good, this love is bad",8,2014
Beyoncé,B’Day,Resentment,Just can't seem to get over the way you hurt me,10,2006
Taylor Swift,Lover,London Boy,They say home is where the heart is,21,2019
Beyoncé,I Am... Sasha Fierce,Satellites,When I leave your side,7,2008
Beyoncé,Dangerously in Love,"Me, Myself and I","Me, myself, and I",21,2003
Taylor Swift,Fearless,Change,"And we'll sing hallelujah, we'll sing hallelujah",12,2008
Drake,Views,With You,"You, woah",5,2016
Drake,Certified Lover Boy,In The Bible,"And you know, told me lotta things, but ain't say everything",15,2021
Taylor Swift,1989,Welcome to New York,I could dance to this beat (beat),58,2014
Drake,For All The Dogs,First Person Shooter,Numero U-N-O,11,2023
Taylor Swift,1989,Shake It Off,"Shake it off, I shake it off",65,2014
Beyoncé,B’Day,Resentment,I only give you a hard time,6,2006
Drake,For All The Dogs,Tried Our Best,"Oh, oh",3,2023
Drake,Take Care,Marvins Room,Tonight,4,2011
Drake,Certified Lover Boy,The Remorse,Anxiety's a drug that I use to get the job done,30,2021
Beyoncé,B’Day,Kitty Kat,"What about my body, body?",20,2006
Drake,Views,Fire & Desire,Only gets worse when you know things,13,2016
Taylor Swift,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh (yeah!),30,2012
Beyoncé,I Am... Sasha Fierce,Diva,"Diva is a female version of a hustla, of a hustla, of a, of a hustla",23,2009
Drake,For All The Dogs,Amen,Prayin' for me while I hold her close,37,2023
Taylor Swift,1989,Welcome to New York,"Took our broken hearts, put them in a drawer",24,2014
Taylor Swift,folklore (deluxe version),epiphany,"""Sir, I thinkhe's bleeding out""",4,2020
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),Like the other girls do,59,2017
Beyoncé,Dangerously in Love,Yes,It's like I never said yes (It's like I never said yes),7,2003
Taylor Swift,Fearless,You're Not Sorry,This is the last straw,7,2008
Beyoncé,RENAISSANCE,COZY,"I been thick, been fine, still a ten, still here, that's all me",33,2022
Drake,Take Care,Take Care,So look me in my eyes,29,2011
Taylor Swift,1989,This Love,"This love is good, this love is bad",18,2014
Taylor Swift,evermore (deluxe version),right where you left me,She's still twenty-three inside her fantasy,32,2020
Drake,Nothing Was the Same,The Motion,"Oh-oh, I guess that's just the motion",6,2013
Taylor Swift,Lover,It's Nice to Have a Friend,It's nice to have a friend (Ooh),17,2019
Taylor Swift,evermore (deluxe version),evermore,(Evermore),31,2020
Taylor Swift,1989,Welcome to New York,"Like any true love, it drives you crazy",47,2014
Taylor Swift,1989,Bad Blood,Did you have to hit me where I'm weak?,13,2014
Drake,Scorpion,Talk Up,"They gotta run me the max, they gotta double the racks",15,2018
Taylor Swift,1989,This Love,"But you were still gone, gone, gone",15,2014
